YEAR,MO,DY,HR,T2M,T2MDEW,QV2M,PRECTOTCORR,WS2M
2018,8,26,9,19.67,9.26,7.39,0,0.77
2018,8,26,10,22.08,7.79,6.77,0,0.74
2018,8,26,11,24.03,6.28,6.16,0,0.89
2018,8,26,12,25.12,5.42,5.86,0,1.12
2018,8,26,13,25.39,5.29,5.8,0,1.31
2018,8,26,14,24.85,5.39,5.8,0,1.48
2018,8,26,15,23.69,5.45,5.86,0,1.56
2018,8,26,16,21.91,5.82,5.98,0,1.53
2018,8,26,17,19.3,6.99,6.41,0,1.48
2018,8,26,18,16.02,8.52,7.08,0,1.37
2018,8,26,19,13.64,10.27,7.93,0,1.19
2018,8,26,20,12.9,11.43,8.54,0,1.18
2018,8,26,21,12.53,12.08,8.91,0,1.15
2018,8,26,22,12,12.31,9.03,0,1.06
2018,8,26,23,12.23,12.4,9.09,0,1.04
2018,8,27,0,12.62,12.39,9.09,0,1.09
2018,8,27,1,12.66,12.37,9.09,0,1.1
2018,8,27,2,12.51,12.34,9.09,0,1.07
2018,8,27,3,12.44,12.28,9.03,0,1.06
2018,8,27,4,12.76,12.14,8.97,0,1.05
2018,8,27,5,12.93,11.92,8.79,0,1.02
2018,8,27,6,13.89,11.76,8.73,0,1.07
2018,8,27,7,15.54,11.58,8.61,0,1.06
2018,8,27,8,17.68,11.41,8.48,0,1.01
2018,8,27,9,19.65,11.37,8.48,0,0.9
2018,8,27,10,21.22,10.91,8.24,0,0.97
2018,8,27,11,22.45,10.38,8,0,1.09
2018,8,27,12,23.19,10.01,7.81,0,1.21
2018,8,27,13,23.55,9.58,7.57,0,1.31
2018,8,27,14,23.26,9.63,7.63,0,1.39
2018,8,27,15,22.43,9.94,7.81,0,1.39
2018,8,27,16,21.12,10.39,8,0,1.32
2018,8,27,17,19.26,10.86,8.24,0,1.21
2018,8,27,18,16.94,11.24,8.48,0,1.06
2018,8,27,19,15.08,11.84,8.79,0,0.98
2018,8,27,20,14.19,12.33,9.09,0,1.04
2018,8,27,21,13.76,12.51,9.16,0,1.13
2018,8,27,22,13.56,12.48,9.16,0,1.14
2018,8,27,23,13.56,12.36,9.09,0,1.13
2018,8,28,0,13.53,12.26,9.03,0,1.11
2018,8,28,1,13.47,12.19,8.97,0,1.12
2018,8,28,2,13.4,12.13,8.97,0,1.1
2018,8,28,3,13.31,12.09,8.91,0,1.03
2018,8,28,4,13.19,12.08,8.91,0,0.99
2018,8,28,5,13.05,12.11,8.91,0,1.02
2018,8,28,6,14.12,11.96,8.85,0,1.28
2018,8,28,7,15.3,11.71,8.67,0,1.27
2018,8,28,8,17.07,11.37,8.48,0,1.2
2018,8,28,9,19.02,11.05,8.3,0,1.1
2018,8,28,10,20.53,10.69,8.12,0,1.05
2018,8,28,11,21.72,10.15,7.87,0,1.08
2018,8,28,12,22.33,9.91,7.75,0,1.11
2018,8,28,13,22.54,9.71,7.63,0,1.19
2018,8,28,14,22.37,9.51,7.57,0,1.24
2018,8,28,15,21.74,9.32,7.45,0,1.23
2018,8,28,16,20.76,9.11,7.32,0,1.15
2018,8,28,17,19.18,9.31,7.45,0,1.07
2018,8,28,18,16.69,10.04,7.81,0,0.98
2018,8,28,19,14.48,11.03,8.3,0,0.98
2018,8,28,20,13.43,11.44,8.54,0,1.02
2018,8,28,21,12.94,11.59,8.61,0,1.03
2018,8,28,22,12.73,11.69,8.67,0,1.01
2018,8,28,23,12.57,11.77,8.73,0,0.98
2018,8,29,0,12.48,11.84,8.73,0,0.97
2018,8,29,1,12.38,11.83,8.73,0,0.98
2018,8,29,2,12.33,11.8,8.73,0,0.98
2018,8,29,3,12.05,11.8,8.73,0,0.94
2018,8,29,4,11.75,11.8,8.73,0,1
2018,8,29,5,11.83,11.83,8.73,0,1.11
2018,8,29,6,14.24,11.83,8.73,0,0.88
2018,8,29,7,16.27,11.77,8.73,0,0.85
2018,8,29,8,17.95,12.02,8.85,0,0.74
2018,8,29,9,20.01,12.11,8.91,0,0.75
2018,8,29,10,21.69,11.87,8.79,0,0.89
2018,8,29,11,22.82,11.4,8.48,0,1.1
2018,8,29,12,23.26,11.03,8.3,0,1.24
2018,8,29,13,23.38,10.76,8.18,0,1.29
2018,8,29,14,23.33,10.58,8.06,0,1.33
2018,8,29,15,22.87,10.63,8.12,0,1.31
2018,8,29,16,22.1,10.83,8.24,0,1.25
2018,8,29,17,20.72,11.46,8.61,0,1.22
2018,8,29,18,18.23,12.43,9.16,0,0.98
2018,8,29,19,16.04,13.53,9.83,0,0.99
2018,8,29,20,14.75,14.35,10.31,0,0.94
2018,8,29,21,13.82,14.71,10.56,0,0.82
2018,8,29,22,13.9,14.71,10.56,0,0.67
2018,8,29,23,14.25,14.65,10.5,0,0.77
2018,8,30,0,14.72,14.57,10.5,0,0.68
2018,8,30,1,14.61,14.51,10.44,0,0.66
2018,8,30,2,14.05,14.48,10.44,0,0.76
2018,8,30,3,13.63,14.49,10.44,0,0.77
2018,8,30,4,13.58,14.53,10.44,0,0.75
2018,8,30,5,13.82,14.59,10.5,0,0.71
2018,8,30,6,15.26,14.68,10.5,0,0.61
2018,8,30,7,17.02,13.92,10.01,0,0.69
2018,8,30,8,18.32,13.18,9.52,0,0.54
2018,8,30,9,20.07,12.53,9.16,0,0.5
2018,8,30,10,22.33,11.77,8.73,0,0.59
2018,8,30,11,23.73,11.11,8.36,0,0.83
2018,8,30,12,24.42,10.62,8.12,0,1.06
2018,8,30,13,24.42,10.34,8,0,1.3
2018,8,30,14,23.89,10.13,7.87,0,1.43
2018,8,30,15,22.88,9.85,7.75,0,1.56
2018,8,30,16,21.31,9.73,7.63,0,1.62
2018,8,30,17,19.17,9.99,7.75,0,1.71
2018,8,30,18,16.61,10.65,8.12,0,1.79
2018,8,30,19,14.83,11.77,8.73,0,1.67
2018,8,30,20,14.15,12.76,9.28,0,1.52
2018,8,30,21,13.82,13.23,9.58,0,1.32
2018,8,30,22,13.27,13.32,9.64,0,1.16
2018,8,30,23,12.55,13.24,9.58,0,1.09
2018,8,31,0,11.99,13.05,9.46,0,1.03
2018,8,31,1,11.54,12.93,9.4,0,0.95
2018,8,31,2,12.04,12.89,9.4,0.01,0.91
2018,8,31,3,12.5,12.96,9.4,0.01,0.88
2018,8,31,4,12.58,13.09,9.52,0.01,0.91
2018,8,31,5,12.69,13.25,9.58,0.01,0.98
2018,8,31,6,14.45,13.56,9.77,0.01,1.23
2018,8,31,7,16.12,14.02,10.07,0,1.25
2018,8,31,8,18.36,14.53,10.44,0,1.01
2018,8,31,9,21.18,14.48,10.38,0,0.88
2018,8,31,10,23.55,13.53,9.77,0,0.92
2018,8,31,11,25.37,12.41,9.09,0,1.14
2018,8,31,12,26.48,11.42,8.54,0,1.41
2018,8,31,13,26.8,10.48,8.06,0,1.67
2018,8,31,14,26.26,9.68,7.63,0,1.87
2018,8,31,15,25.05,9.16,7.39,0,2.03
2018,8,31,16,23.08,9.2,7.39,0,2.14
2018,8,31,17,20.35,9.7,7.63,0,2.11
2018,8,31,18,17.01,10.48,8.06,0,1.99
2018,8,31,19,14.65,11.57,8.61,0,1.65
2018,8,31,20,13.69,12.47,9.16,0,1.3
2018,8,31,21,13.34,12.84,9.4,0,1.18
2018,8,31,22,13.14,12.97,9.46,0,1.18
2018,8,31,23,12.76,12.98,9.46,0,1.2
2018,9,1,0,12.41,12.91,9.4,0,1.18
2018,9,1,1,11.47,12.81,9.4,0.01,1.02
2018,9,1,2,12.33,12.8,9.34,0.01,1.14
2018,9,1,3,12.49,12.76,9.34,0.01,0.98
2018,9,1,4,12.42,12.77,9.34,0.02,0.83
2018,9,1,5,12.44,12.83,9.4,0.02,0.74
2018,9,1,6,14.01,13.19,9.58,0.02,0.75
2018,9,1,7,15.86,13.92,10.07,0.01,0.58
2018,9,1,8,18.35,14.44,10.38,0.01,0.4
2018,9,1,9,20.92,14.17,10.25,0,0.49
2018,9,1,10,23.05,13.37,9.7,0,0.72
2018,9,1,11,24.39,12.6,9.28,0,1
2018,9,1,12,25.12,11.92,8.85,0,1.27
2018,9,1,13,25.46,11.09,8.42,0,1.49
2018,9,1,14,25.47,10.2,7.93,0,1.58
2018,9,1,15,24.8,9.54,7.63,0,1.58
2018,9,1,16,23.46,9.15,7.45,0,1.55
2018,9,1,17,21.02,9.34,7.51,0,1.51
2018,9,1,18,17.38,10.11,7.87,0,1.38
2018,9,1,19,14.62,11.01,8.36,0,1.27
2018,9,1,20,13.35,11.81,8.79,0,1.17
2018,9,1,21,12.7,12.16,8.97,0,1.09
2018,9,1,22,12.1,12.23,9.03,0,1.08
2018,9,1,23,11.65,12.23,9.03,0,1.01
2018,9,2,0,11.32,12.19,8.97,0,0.9
2018,9,2,1,11.12,12.19,8.97,0,0.88
2018,9,2,2,10.92,12.19,9.03,0,0.84
2018,9,2,3,10.83,12.22,9.03,0,0.86
2018,9,2,4,10.92,12.27,9.09,0,0.99
2018,9,2,5,11.08,12.33,9.09,0,1.02
2018,9,2,6,12.98,12.43,9.16,0,0.72
2018,9,2,7,15.68,12.08,8.97,0,0.64
2018,9,2,8,18.33,11.8,8.79,0,0.63
2018,9,2,9,21.23,11.05,8.36,0,0.72
2018,9,2,10,23.57,10.12,7.93,0,0.84
2018,9,2,11,25.47,9.26,7.51,0,0.96
2018,9,2,12,26.55,8.62,7.2,0,1.14
2018,9,2,13,26.8,8.24,7.08,0,1.33
2018,9,2,14,26.47,8.32,7.08,0,1.42
2018,9,2,15,25.3,8.7,7.26,0,1.44
2018,9,2,16,23.5,9.09,7.45,0,1.38
2018,9,2,17,20.75,9.66,7.69,0,1.25
2018,9,2,18,17.25,10.44,8.06,0,0.97
2018,9,2,19,14.79,11.15,8.42,0,0.8
2018,9,2,20,13.68,11.71,8.73,0,0.76
2018,9,2,21,13.01,12.07,8.91,0,0.81
2018,9,2,22,12.3,12.14,8.97,0,0.86
2018,9,2,23,11.88,12.13,8.97,0,0.89
2018,9,3,0,11.56,12.08,8.91,0,0.91
2018,9,3,1,11.32,12.08,8.91,0,0.86
2018,9,3,2,11.26,12.1,8.91,0,0.94
2018,9,3,3,11.35,12.12,8.97,0,0.97
2018,9,3,4,11.52,12.18,8.97,0,0.96
2018,9,3,5,11.7,12.2,8.97,0,0.88
2018,9,3,6,13,12.25,9.03,0,0.64
2018,9,3,7,15.38,12.3,9.03,0,0.63
2018,9,3,8,17.72,12.13,8.97,0,0.68
2018,9,3,9,20.21,11.4,8.54,0,0.72
2018,9,3,10,22.4,10.53,8.06,0,0.76
2018,9,3,11,24.4,9.34,7.51,0,0.84
2018,9,3,12,25.55,8.6,7.2,0,0.97
2018,9,3,13,26.28,8,6.9,0,1.08
2018,9,3,14,26.33,7.88,6.9,0,1.17
2018,9,3,15,25.23,8.05,6.96,0,1.27
2018,9,3,16,23.37,8.47,7.14,0,1.27
2018,9,3,17,20.88,9.13,7.45,0,1.21
2018,9,3,18,18.05,10.02,7.87,0,1.07
2018,9,3,19,15.98,10.7,8.18,0,0.85
2018,9,3,20,14.8,11.03,8.36,0,0.66
2018,9,3,21,13.86,11.16,8.42,0,0.6
2018,9,3,22,13.07,11.14,8.42,0,0.63
2018,9,3,23,12.55,11.05,8.36,0,0.74
2018,9,4,0,12.24,10.91,8.3,0,0.88
2018,9,4,1,11.73,11.22,8.48,0,0.88
2018,9,4,2,11.48,11.76,8.79,0,0.74
2018,9,4,3,11.36,12.06,8.91,0,0.95
2018,9,4,4,11.35,12.28,9.03,0,0.95
2018,9,4,5,11.35,12.53,9.22,0,0.96
2018,9,4,6,13.08,12.76,9.34,0,0.66
2018,9,4,7,15.76,12.58,9.22,0,0.58
2018,9,4,8,18.33,12.21,9.03,0,0.47
2018,9,4,9,21.5,10.76,8.24,0,0.47
2018,9,4,10,24.62,8.8,7.26,0,0.57
2018,9,4,11,27.16,6.58,6.35,0,0.73
2018,9,4,12,28.73,4.98,5.8,0,0.92
2018,9,4,13,29.4,4.37,5.62,0,1.11
2018,9,4,14,29.22,4.8,5.74,0,1.27
2018,9,4,15,28.08,5.38,5.92,0,1.37
2018,9,4,16,26.06,6.24,6.23,0,1.39
2018,9,4,17,22.86,7.68,6.77,0,1.34
2018,9,4,18,18.67,9.52,7.63,0,1.14
2018,9,4,19,15.95,10.7,8.18,0,0.88
2018,9,4,20,14.72,11.25,8.48,0,0.79
2018,9,4,21,14.01,11.59,8.67,0,0.82
2018,9,4,22,13.42,11.7,8.73,0,0.83
2018,9,4,23,12.8,11.62,8.67,0,0.76
2018,9,5,0,12.49,11.46,8.61,0,0.68
2018,9,5,1,12.17,11.51,8.61,0,0.7
2018,9,5,2,11.82,11.84,8.79,0,0.77
2018,9,5,3,11.55,12.06,8.91,0,0.81
2018,9,5,4,11.38,12.1,8.91,0,0.86
2018,9,5,5,11.42,12.12,8.91,0,0.92
2018,9,5,6,13.14,12.11,8.91,0,0.59
2018,9,5,7,15.56,11.73,8.67,0,0.45
2018,9,5,8,18.23,11.69,8.67,0,0.45
2018,9,5,9,21.12,10.83,8.24,0,0.6
2018,9,5,10,23.37,10.35,8,0,0.84
2018,9,5,11,24.7,10.17,7.93,0,1.11
2018,9,5,12,25.23,10.04,7.87,0,1.35
2018,9,5,13,25.08,9.89,7.75,0,1.46
2018,9,5,14,24.27,9.78,7.69,0,1.48
2018,9,5,15,22.94,9.68,7.63,0,1.44
2018,9,5,16,21.15,9.61,7.57,0,1.43
2018,9,5,17,18.52,9.63,7.57,0,1.44
2018,9,5,18,15.65,9.62,7.57,0,1.45
2018,9,5,19,13.99,9.97,7.75,0,1.33
2018,9,5,20,13.28,10.35,7.93,0,1.17
2018,9,5,21,12.81,10.59,8.06,0,1.07
2018,9,5,22,12.4,10.69,8.12,0,1
2018,9,5,23,12.02,10.76,8.12,0,0.94
2018,9,6,0,11.65,10.85,8.18,0,0.93
2018,9,6,1,11.21,10.94,8.24,0,0.91
2018,9,6,2,10.93,11.03,8.3,0,0.89
2018,9,6,3,10.69,11.08,8.3,0,0.88
2018,9,6,4,10.45,11.06,8.3,0,0.89
2018,9,6,5,10.2,10.92,8.24,0,0.89
2018,9,6,6,12.08,10.55,8,0,0.83
2018,9,6,7,14.52,9.43,7.45,0,0.68
2018,9,6,8,17.48,8.71,7.08,0,0.48
2018,9,6,9,20.93,7.87,6.77,0,0.44
2018,9,6,10,23.79,6.42,6.16,0,0.71
2018,9,6,11,25.39,6.05,6.04,0,1.1
2018,9,6,12,25.67,6.19,6.1,0,1.38
2018,9,6,13,25.56,6.12,6.04,0,1.49
2018,9,6,14,25.35,5.8,5.92,0,1.49
2018,9,6,15,24.72,5.62,5.8,0,1.42
2018,9,6,16,23.7,5.55,5.8,0,1.32
2018,9,6,17,21.9,5.9,5.92,0,1.21
2018,9,6,18,18.26,7.2,6.41,0,0.94
2018,9,6,19,15.8,8.55,7.02,0,0.99
2018,9,6,20,14.46,9.4,7.45,0,0.96
2018,9,6,21,13.37,9.98,7.75,0,0.95
2018,9,6,22,12.66,10.48,8,0,0.93
2018,9,6,23,12.05,10.9,8.24,0,0.87
2018,9,7,0,11.58,11.31,8.48,0,0.83
2018,9,7,1,11.11,11.69,8.67,0,0.82
2018,9,7,2,10.69,11.84,8.79,0,0.8
2018,9,7,3,10.6,11.83,8.73,0,1
2018,9,7,4,10.53,11.78,8.73,0,1.04
2018,9,7,5,10.73,11.68,8.67,0,1.06
2018,9,7,6,12.42,11.57,8.61,0,0.67
2018,9,7,7,15.17,11.3,8.42,0,0.53
2018,9,7,8,18.66,10,7.75,0,0.55
2018,9,7,9,21.8,9.07,7.32,0,0.64
2018,9,7,10,24.63,7.75,6.77,0,0.84
2018,9,7,11,26.44,6.45,6.29,0,1.04
2018,9,7,12,27.55,5.33,5.86,0,1.18
2018,9,7,13,28.05,4.73,5.68,0,1.31
2018,9,7,14,27.8,4.7,5.68,0,1.4
2018,9,7,15,26.8,4.88,5.74,0,1.48
2018,9,7,16,25.14,5.26,5.86,0,1.55
2018,9,7,17,22.29,6.4,6.23,0,1.51
2018,9,7,18,18.23,8.51,7.08,0,1.24
2018,9,7,19,15.59,10.13,7.87,0,1.03
2018,9,7,20,14.43,10.8,8.18,0,0.89
2018,9,7,21,13.47,11.15,8.36,0,0.83
2018,9,7,22,12.96,11.58,8.61,0,0.84
2018,9,7,23,12.55,12.05,8.91,0,0.89
2018,9,8,0,12.13,12.39,9.09,0,0.85
2018,9,8,1,11.75,12.58,9.22,0,0.77
2018,9,8,2,11.44,12.67,9.28,0,0.74
2018,9,8,3,11.15,12.69,9.28,0,0.76
2018,9,8,4,10.89,12.73,9.28,0,0.78
2018,9,8,5,10.69,12.76,9.34,0,0.8
2018,9,8,6,12.97,12.85,9.34,0,0.88
2018,9,8,7,16,12.58,9.22,0,0.94
2018,9,8,8,18.65,12.14,8.91,0,0.89
2018,9,8,9,21.4,11.62,8.67,0,0.99
2018,9,8,10,23.8,10.44,8.06,0,1.17
2018,9,8,11,25.23,9.68,7.63,0,1.32
2018,9,8,12,26.18,8.87,7.26,0,1.52
2018,9,8,13,26.92,7.48,6.65,0,1.7
2018,9,8,14,27.04,6.55,6.23,0,1.78
2018,9,8,15,26.34,7,6.41,0,1.82
2018,9,8,16,25.02,7.95,6.84,0,1.85
2018,9,8,17,22.49,8.81,7.2,0,1.75
2018,9,8,18,18.6,10.01,7.81,0,1.4
2018,9,8,19,15.81,11.16,8.42,0,1.3
2018,9,8,20,14.3,11.99,8.85,0,1.29
2018,9,8,21,13.44,12.54,9.22,0,1.25
2018,9,8,22,12.96,12.69,9.28,0,1.21
2018,9,8,23,12.23,12.79,9.34,0,1.15
2018,9,9,0,11.52,12.93,9.46,0,1.12
2018,9,9,1,11.09,13,9.46,0,1.08
2018,9,9,2,10.81,13.02,9.52,0,1.12
2018,9,9,3,10.59,12.99,9.46,0,1.16
2018,9,9,4,10.37,12.95,9.46,0,1.15
2018,9,9,5,10.3,12.78,9.34,0,1.1
2018,9,9,6,12.69,12.61,9.22,0,1.11
2018,9,9,7,15.29,12.33,9.09,0,1.03
2018,9,9,8,17.7,11.79,8.73,0,0.8
2018,9,9,9,20.33,11.12,8.36,0,0.75
2018,9,9,10,22.89,10.19,7.93,0,0.84
2018,9,9,11,25.02,8.76,7.26,0,0.99
2018,9,9,12,26.47,7.44,6.71,0,1.17
2018,9,9,13,27.23,6.34,6.23,0,1.35
2018,9,9,14,27.12,5.87,6.04,0,1.54
2018,9,9,15,26.26,5.92,6.04,0,1.65
2018,9,9,16,24.65,6.51,6.29,0,1.66
2018,9,9,17,21.69,7.9,6.84,0,1.61
2018,9,9,18,17.62,9.79,7.75,0,1.48
2018,9,9,19,14.87,11.4,8.61,0,1.37
2018,9,9,20,13.72,12.34,9.09,0,1.18
2018,9,9,21,13.03,12.65,9.28,0,1.06
2018,9,9,22,12.15,12.7,9.28,0,0.99
2018,9,9,23,11.6,12.73,9.34,0,0.94
2018,9,10,0,11.15,12.75,9.34,0,0.91
2018,9,10,1,10.87,12.8,9.34,0,0.91
2018,9,10,2,10.59,12.8,9.34,0,0.97
2018,9,10,3,10.39,12.77,9.34,0,0.99
2018,9,10,4,10.31,12.72,9.28,0,0.97
2018,9,10,5,10.19,12.65,9.28,0,0.95
2018,9,10,6,12.32,12.63,9.22,0,0.95
2018,9,10,7,15.23,12.33,9.09,0,0.96
2018,9,10,8,17.69,11.72,8.73,0,0.78
2018,9,10,9,20.57,10.45,8.06,0,0.78
2018,9,10,10,23.17,9.33,7.51,0,0.88
2018,9,10,11,25.36,7.76,6.84,0,1.07
2018,9,10,12,26.62,6.65,6.35,0,1.3
2018,9,10,13,27.05,6.08,6.1,0,1.48
2018,9,10,14,27.03,5.96,6.04,0,1.62
2018,9,10,15,26.24,6.43,6.23,0,1.73
2018,9,10,16,24.52,7.33,6.59,0,1.77
2018,9,10,17,21.51,8.87,7.32,0,1.71
2018,9,10,18,17.4,10.73,8.24,0,1.54
2018,9,10,19,14.7,11.96,8.85,0,1.49
2018,9,10,20,13.66,12.5,9.16,0,1.3
2018,9,10,21,13.24,12.6,9.22,0,1.19
2018,9,10,22,12.96,12.59,9.22,0,1.14
2018,9,10,23,12.66,12.54,9.22,0,1.11
2018,9,11,0,12.1,12.46,9.16,0,1.07
2018,9,11,1,11.59,12.4,9.09,0,1.1
2018,9,11,2,11.53,12.34,9.09,0,1.15
2018,9,11,3,11.87,12.26,9.03,0,1.18
2018,9,11,4,12.09,12.21,8.97,0,1.21
2018,9,11,5,12.23,12.18,8.97,0,1.19
2018,9,11,6,13.05,12.12,8.97,0,1.17
2018,9,11,7,15.08,11.56,8.61,0,1.3
2018,9,11,8,17.35,10.5,8.06,0,1.22
2018,9,11,9,19.8,8.99,7.26,0,1.23
2018,9,11,10,21.5,8.37,7.02,0,1.3
2018,9,11,11,22.59,8.12,6.9,0,1.39
2018,9,11,12,23.35,7.38,6.59,0,1.5
2018,9,11,13,23.21,7.17,6.53,0,1.68
2018,9,11,14,22.56,6.8,6.41,0,1.81
2018,9,11,15,21.39,6.5,6.23,0,1.87
2018,9,11,16,19.68,6.3,6.16,0,1.89
2018,9,11,17,17.37,6.84,6.41,0,1.82
2018,9,11,18,14.6,8.37,7.02,0,1.57
2018,9,11,19,13.04,10.24,7.93,0,1.3
2018,9,11,20,12.58,11.55,8.61,0,1.19
2018,9,11,21,12.47,12.01,8.91,0,1.17
2018,9,11,22,12.31,12.15,8.97,0,1.13
2018,9,11,23,12.17,12.22,8.97,0,1.12
2018,9,12,0,12.09,12.29,9.03,0,1.13
2018,9,12,1,11.91,12.33,9.03,0,1.13
2018,9,12,2,11.76,12.27,9.03,0,1.2
2018,9,12,3,11.9,12.21,8.97,0,1.25
2018,9,12,4,11.33,12.13,8.97,0,1.15
2018,9,12,5,10.58,12.1,8.91,0,1.12
2018,9,12,6,12.16,12.13,8.97,0,1.12
2018,9,12,7,14.69,11.78,8.73,0,1.21
2018,9,12,8,16.1,10.87,8.24,0,1.16
2018,9,12,9,17.06,10.12,7.81,0,1.19
2018,9,12,10,18.4,9.17,7.39,0,1.2
2018,9,12,11,20.37,8.19,6.9,0,1.24
2018,9,12,12,21.34,7.7,6.71,0,1.34
2018,9,12,13,21.25,7.72,6.71,0,1.56
2018,9,12,14,20.73,7.9,6.77,0,1.74
2018,9,12,15,19.83,8.05,6.84,0,1.79
2018,9,12,16,18.47,8.51,7.02,0,1.79
2018,9,12,17,16.54,9.44,7.51,0,1.73
2018,9,12,18,14.48,10.5,8.06,0,1.5
2018,9,12,19,12.91,11.42,8.54,0,1.17
2018,9,12,20,12.37,11.9,8.79,0,0.95
2018,9,12,21,11.91,12.09,8.91,0,0.91
2018,9,12,22,11.57,12.26,9.03,0,0.89
2018,9,12,23,11.19,12.43,9.09,0,0.88
2018,9,13,0,10.96,12.6,9.22,0,0.84
2018,9,13,1,11.13,12.66,9.28,0,0.85
2018,9,13,2,11.46,12.65,9.22,0,0.88
2018,9,13,3,11.43,12.65,9.22,0,0.86
2018,9,13,4,11.22,12.64,9.22,0,0.86
2018,9,13,5,11.01,12.6,9.22,0,0.86
2018,9,13,6,12.58,12.6,9.22,0,0.88
2018,9,13,7,14.89,12.28,9.03,0,0.97
2018,9,13,8,16.92,10.93,8.24,0,1
2018,9,13,9,18.87,9.38,7.45,0,1.07
2018,9,13,10,20.4,8.3,6.9,0,1.16
2018,9,13,11,21.46,7.55,6.59,0,1.25
2018,9,13,12,21.98,7.05,6.35,0,1.39
2018,9,13,13,21.87,6.8,6.29,0,1.58
2018,9,13,14,21.29,6.59,6.23,0,1.74
2018,9,13,15,20.28,6.67,6.23,0,1.81
2018,9,13,16,18.92,7.12,6.41,0,1.79
2018,9,13,17,17.09,8.03,6.84,0,1.68
2018,9,13,18,14.72,9.51,7.51,0,1.4
2018,9,13,19,13,10.9,8.24,0,1.15
2018,9,13,20,11.73,11.77,8.73,0,0.98
2018,9,13,21,11.23,12.13,8.91,0,0.92
2018,9,13,22,11,12.24,8.97,0,0.85
2018,9,13,23,10.69,12.28,8.97,0,0.78
2018,9,14,0,10.3,12.23,8.97,0,0.8
2018,9,14,1,10.26,12.18,8.97,0,1.03
2018,9,14,2,10.33,12.05,8.85,0,1.1
2018,9,14,3,10.38,11.91,8.79,0,1.1
2018,9,14,4,10.38,11.81,8.73,0,1.07
2018,9,14,5,10.32,11.74,8.73,0,1.06
2018,9,14,6,11.19,11.74,8.73,0,0.81
2018,9,14,7,13.79,11.4,8.54,0,0.81
2018,9,14,8,15.83,10.55,8.06,0,0.74
2018,9,14,9,18.31,9.46,7.51,0,0.67
2018,9,14,10,20.65,8.12,6.9,0,0.76
2018,9,14,11,22.31,7.08,6.47,0,0.99
2018,9,14,12,23.33,6.19,6.1,0,1.18
2018,9,14,13,23.67,5.65,5.86,0,1.36
2018,9,14,14,23.38,5.4,5.8,0,1.46
2018,9,14,15,22.54,5.32,5.74,0,1.51
2018,9,14,16,20.89,5.55,5.86,0,1.53
2018,9,14,17,18.5,6.27,6.1,0,1.49
2018,9,14,18,15.73,7.62,6.71,0,1.31
2018,9,14,19,13.93,8.98,7.32,0,1.14
2018,9,14,20,13.01,10.05,7.81,0,1.08
2018,9,14,21,12.58,10.87,8.24,0,1.06
2018,9,14,22,12.29,11.43,8.54,0,1.09
2018,9,14,23,11.55,11.66,8.67,0,1.1
2018,9,15,0,10.86,11.82,8.79,0,1.16
2018,9,15,1,10.67,11.93,8.85,0,1.15
2018,9,15,2,11.4,11.93,8.85,0,1.15
2018,9,15,3,11.9,11.9,8.79,0,1.1
2018,9,15,4,11.87,11.82,8.79,0.01,1.07
2018,9,15,5,11.77,11.72,8.73,0,1.05
2018,9,15,6,12.38,11.52,8.61,0,1.09
2018,9,15,7,13.83,11.15,8.36,0,1.26
2018,9,15,8,15.69,10.51,8.06,0,1.25
2018,9,15,9,17.59,9.58,7.57,0,1.28
2018,9,15,10,19.15,8.62,7.08,0,1.36
2018,9,15,11,20.12,8.05,6.84,0,1.48
2018,9,15,12,20.5,7.94,6.77,0,1.61
2018,9,15,13,20.35,8.08,6.84,0,1.81
2018,9,15,14,19.91,8.1,6.84,0,1.94
2018,9,15,15,19.2,7.94,6.77,0,1.99
2018,9,15,16,18,7.97,6.77,0,2.05
2018,9,15,17,16.27,8.33,6.96,0,2.05
2018,9,15,18,14,9.34,7.45,0,1.83
2018,9,15,19,12.46,10.44,8,0,1.6
2018,9,15,20,11.59,11.15,8.36,0,1.37
2018,9,15,21,10.66,11.39,8.48,0,1.21
2018,9,15,22,9.96,11.48,8.54,0,1.12
2018,9,15,23,9.5,11.51,8.54,0,1.04
2018,9,16,0,9.19,11.56,8.61,0,0.94
2018,9,16,1,8.95,11.63,8.67,0,0.97
2018,9,16,2,8.98,11.78,8.73,0,1.15
2018,9,16,3,8.97,11.94,8.79,0,1.16
2018,9,16,4,8.96,12.09,8.91,0,1.13
2018,9,16,5,8.95,12.15,8.91,0,0.98
2018,9,16,6,10.89,12.18,8.97,0,0.81
2018,9,16,7,14.39,12.08,8.91,0,1.01
2018,9,16,8,16.68,10.77,8.18,0,1.07
2018,9,16,9,19.02,9.53,7.51,0,1.08
2018,9,16,10,20.95,8.75,7.14,0,1.12
2018,9,16,11,22.34,8.17,6.9,0,1.2
2018,9,16,12,23.12,7.83,6.71,0,1.32
2018,9,16,13,23.33,7.57,6.65,0,1.49
2018,9,16,14,22.92,7.48,6.59,0,1.62
2018,9,16,15,22.04,7.51,6.59,0,1.73
2018,9,16,16,20.48,7.84,6.77,0,1.81
2018,9,16,17,18.15,8.53,7.08,0,1.83
2018,9,16,18,15.24,9.63,7.57,0,1.66
2018,9,16,19,13.48,10.67,8.12,0,1.42
2018,9,16,20,12.52,11.4,8.48,0,1.16
2018,9,16,21,11.4,11.91,8.79,0,1.03
